COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
44194,44,Sautron,8534,0.0,0,13.0,124.5,0.0,0,0,0.0,69,53,37,73,71
44195,44,Savenay,9465,0.0,0,15.0,38.7,29.69,281,0,0.0,78,329,54,86,402
44196,44,Sévérac,1693,0.0,0,5.0,10.4,0.0,0,0,0.0,49,53,37,73,21
44197,44,Sion-les-Mines,1658,0.0,0,3.0,16.8,0.0,0,0,0.0,47,53,37,73,21
44198,44,Les Sorinières,9163,0.0,0,12.0,54.7,0.0,0,0,0.0,84,53,37,73,46
44199,44,Soudan,1965,0.0,0,2.0,16.8,0.0,0,0,0.0,40,53,37,73,19
44200,44,Soulvache,339,0.0,0,5.0,16.8,0.0,0,0,0.0,43,53,37,73,23
44201,44,Sucé-sur-Erdre,7457,0.0,0,6.0,64.5,0.0,0,0,0.0,49,53,37,73,41
44202,44,Teillé,1820,0.0,0,7.0,56.6,0.0,0,0,0.0,43,53,37,73,40
44203,44,Le Temple-de-Bretagne,2005,0.0,0,0.0,22.2,0.0,0,0,0.0,61,53,37,73,19
44204,44,Thouaré-sur-Loire,10956,0.0,0,15.0,50.9,0.0,0,0,0.0,95,63,37,73,49
44205,44,Les Touches,2619,0.0,0,7.0,6.0,0.0,0,0,0.0,41,53,37,73,22
44206,44,Touvois,1936,0.0,0,4.0,13.2,0.0,0,0,0.0,43,53,37,73,21
44207,44,Trans-sur-Erdre,1124,0.0,0,4.0,12.2,0.0,0,0,0.0,40,53,37,73,20
44208,44,Treffieux,976,0.0,0,5.0,15.9,0.0,0,0,0.0,43,167,37,195,147
44209,44,Treillières,10414,0.0,0,8.0,45.5,0.0,0,0,0.0,49,53,37,73,37
44210,44,Trignac,8234,0.0,0,21.0,70.3,0.0,0,0,0.0,103,53,37,73,78
44211,44,La Turballe,4862,0.0,0,9.0,52.9,0.0,0,0,0.0,138,99,37,73,41
44212,44,Vallet,9524,0.0,0,9.0,35.0,0.0,0,0,0.0,67,65,37,86,35
44213,44,Loireauxence,7509,0.0,0,9.0,59.4,0.0,0,0,0.0,48,53,37,73,44
44214,44,Vay,2084,0.0,0,3.0,15.9,0.0,0,0,0.0,42,53,37,73,20
44215,44,Vertou,26048,0.0,0,9.0,74.4,22.77,593,0,0.0,79,264,37,78,327
44216,44,Vieillevigne,4110,0.0,0,4.0,26.4,0.0,0,0,0.0,55,53,37,73,25
44217,44,Vigneux-de-Bretagne,6633,0.0,0,3.0,23.5,0.0,0,0,0.0,71,70,37,73,23
44218,44,Villepot,687,0.0,0,2.0,16.8,0.0,0,0,0.0,37,53,37,73,19
44220,44,Vue,1716,0.0,0,1.0,30.5,0.0,0,0,0.0,43,53,37,73,23
44221,44,La Chevallerais,1559,0.0,0,2.0,12.7,0.0,0,0,0.0,46,53,37,73,18
44222,44,La Roche-Blanche,1258,0.0,0,2.0,13.7,0.0,0,0,0.0,39,53,37,73,18
44223,44,Geneston,3691,0.0,0,2.0,36.7,0.0,0,0,0.0,57,53,37,73,26
44224,44,La Grigonnais,1815,0.0,0,3.0,15.9,0.0,0,0,0.0,42,53,37,73,20
45001,45,Adon,192,0.0,0,5.0,11.6,0.0,0,0,0.0,41,81,65,94,25
45002,45,Aillant-sur-Milleron,374,0.0,0,6.0,10.3,0.0,0,0,0.0,52,81,65,94,26
45004,45,Amilly,13432,0.0,0,19.0,37.6,0.0,0,0,0.0,73,81,65,94,53
45005,45,Andonville,252,0.0,0,0.0,3.6,0.0,0,0,0.0,50,81,65,94,16
45006,45,Ardon,1201,0.0,0,4.0,8.6,0.0,0,0,0.0,96,81,65,94,23
45008,45,Artenay,2009,0.0,0,21.0,1.4,0.0,0,0,0.0,82,81,65,94,43
45009,45,Aschères-le-Marché,1140,0.0,0,3.0,3.1,0.0,0,0,0.0,57,81,65,94,19
45010,45,Ascoux,1070,0.0,0,5.0,4.4,0.0,0,0,0.0,67,81,65,94,22
45011,45,Attray,209,0.0,0,0.0,3.6,0.0,0,0,0.0,44,81,65,94,16
45012,45,Audeville,180,0.0,0,0.0,1.2,0.0,0,0,0.0,48,81,65,94,15
45013,45,Augerville-la-Rivière,216,0.0,0,0.0,7.6,0.0,0,0,0.0,46,81,65,94,17
45014,45,Aulnay-la-Rivière,505,0.0,0,0.0,7.6,0.0,0,0,0.0,47,81,65,94,17
45015,45,Autruy-sur-Juine,729,0.0,0,0.0,1.2,0.0,0,0,0.0,222,81,65,94,15
45016,45,Autry-le-Châtel,858,0.0,0,6.0,11.6,0.0,0,0,0.0,46,81,65,94,26
45017,45,Auvilliers-en-Gâtinais,335,0.0,0,7.0,10.3,0.0,0,0,0.0,46,81,65,94,27
45018,45,Auxy,954,0.0,0,4.0,7.6,0.0,0,0,0.0,52,81,65,94,22
45019,45,Baccon,643,0.0,0,2.0,4.1,0.0,0,0,0.0,47,81,65,94,18
45020,45,Le Bardon,970,0.0,0,1.0,4.1,0.0,0,0,0.0,53,81,65,94,17
45021,45,Barville-en-Gâtinais,299,0.0,0,3.0,7.6,0.0,0,0,0.0,48,81,65,94,21
45022,45,Batilly-en-Gâtinais,447,0.0,0,2.0,7.6,0.0,0,0,0.0,49,81,65,94,20
45023,45,Batilly-en-Puisaye,106,0.0,0,8.0,11.6,0.0,0,0,0.0,30,81,65,94,29
45024,45,Baule,2005,0.0,0,5.0,36.5,0.0,0,0,0.0,60,81,65,94,34
45025,45,Bazoches-les-Gallerandes,1482,0.0,0,11.0,3.6,0.0,0,0,0.0,57,81,65,94,30
45026,45,Bazoches-sur-le-Betz,968,0.0,0,0.0,3.0,0.0,0,0,0.0,52,81,65,94,15
45027,45,Beauchamps-sur-Huillard,402,0.0,0,4.0,10.3,0.0,0,0,0.0,49,81,65,94,23
45028,45,Beaugency,7811,0.0,0,22.0,25.1,0.0,0,1,12.8,76,81,168,94,52
45029,45,Beaulieu-sur-Loire,1750,0.0,0,9.0,11.6,0.0,0,0,0.0,66,81,65,94,30
45030,45,Beaune-la-Rolande,1991,0.0,0,15.0,7.6,0.0,0,0,0.0,65,81,65,94,37
45031,45,Bellegarde,1416,0.0,0,22.0,10.3,0.0,0,0,0.0,80,81,65,94,47
45032,45,Le Bignon-Mirabeau,307,0.0,0,1.0,9.8,0.0,0,0,0.0,37,81,65,94,19
45033,45,Boësses,379,0.0,0,0.0,7.6,0.0,0,0,0.0,50,81,65,94,17
45034,45,Boigny-sur-Bionne,2106,0.0,0,13.0,14.6,0.0,0,0,0.0,59,81,65,94,37
45035,45,Boiscommun,1142,0.0,0,6.0,7.6,0.0,0,0,0.0,59,81,65,94,25
45036,45,Boismorand,863,0.0,0,0.0,12.9,0.0,0,0,0.0,51,81,65,94,19
45037,45,Boisseaux,502,0.0,0,0.0,3.6,0.0,0,0,0.0,50,81,65,94,16
45038,45,Bondaroy,414,0.0,0,0.0,1.2,0.0,0,0,0.0,51,81,65,94,15
45039,45,Bonnée,698,0.0,0,2.0,5.9,0.0,0,0,0.0,48,81,65,94,19
45040,45,Bonny-sur-Loire,1851,0.0,0,13.0,11.6,0.0,0,0,0.0,60,81,65,94,36
45041,45,Bordeaux-en-Gâtinais,107,0.0,0,0.0,9.8,0.0,0,0,0.0,37,81,65,94,18
45042,45,Les Bordes,1846,0.0,0,4.0,5.9,0.0,0,0,0.0,52,81,65,94,22
45043,45,Bou,1019,0.0,0,1.0,14.6,0.0,0,0,0.0,52,81,65,94,21
45044,45,Bougy-lez-Neuville,156,0.0,0,0.0,3.1,0.0,0,0,0.0,23,81,65,94,15
45045,45,Bouilly-en-Gâtinais,307,0.0,0,0.0,1.2,0.0,0,0,0.0,39,81,65,94,15
45046,45,Boulay-les-Barres,1061,0.0,0,3.0,1.4,0.0,0,0,0.0,52,81,65,94,19
45047,45,Bouzonville-aux-Bois,419,0.0,0,1.0,1.2,0.0,0,0,0.0,49,81,65,94,16
45049,45,Bouzy-la-Forêt,1231,0.0,0,4.0,1.9,0.0,0,0,0.0,55,81,65,94,20
45050,45,Boynes,1323,0.0,0,8.0,9.8,0.0,0,0,0.0,59,81,65,94,28
45051,45,Bray-Saint-Aignan,1774,0.0,0,3.0,5.9,0.0,0,0,0.0,52,81,65,94,20
45052,45,Breteau,95,0.0,0,0.0,11.6,0.0,0,0,0.0,35,81,65,94,18
45053,45,Briare,5012,0.0,0,23.0,33.5,0.0,0,1,19.95,70,81,225,94,56
45054,45,Briarres-sur-Essonne,526,0.0,0,0.0,7.6,0.0,0,0,0.0,46,81,65,94,17
45055,45,Bricy,542,0.0,0,0.0,1.4,0.0,0,0,0.0,52,81,65,94,15
45056,45,Bromeilles,321,0.0,0,0.0,7.6,0.0,0,0,0.0,31,81,65,94,17
45058,45,Bucy-le-Roi,177,0.0,0,0.0,1.4,0.0,0,0,0.0,30,81,65,94,15
45059,45,Bucy-Saint-Liphard,208,0.0,0,0.0,1.4,0.0,0,0,0.0,633,616,836,94,15
45060,45,La Bussière,761,0.0,0,15.0,11.6,0.0,0,0,0.0,52,81,65,94,38
45061,45,Cepoy,2346,0.0,0,5.0,13.5,0.0,0,0,0.0,56,81,65,94,26
45062,45,Cercottes,1477,0.0,0,7.0,1.4,98.17,145,0,0.0,52,955,65,94,1206
45063,45,Cerdon,895,0.0,0,4.0,5.9,0.0,0,0,0.0,52,81,65,94,22
45064,45,Cernoy-en-Berry,427,0.0,0,6.0,11.6,0.0,0,0,0.0,43,81,65,94,26
45065,45,Césarville-Dossainville,222,0.0,0,0.0,1.2,0.0,0,0,0.0,46,81,65,94,15
45066,45,Chailly-en-Gâtinais,688,0.0,0,10.0,10.3,0.0,0,0,0.0,51,81,65,94,31
45067,45,Chaingy,4081,0.0,0,6.0,29.4,0.0,0,0,0.0,55,81,65,94,33
45068,45,Châlette-sur-Loing,12958,31.71,3,39.0,44.0,2.08,27,4,30.87,160,161,388,141,183
45069,45,Chambon-la-Forêt,961,0.0,0,4.0,7.6,0.0,0,0,0.0,51,81,65,94,22
45070,45,Champoulet,52,0.0,0,0.0,11.6,0.0,0,0,0.0,36,81,65,94,18
45072,45,Chanteau,1611,0.0,0,10.0,14.6,0.0,0,0,0.0,53,81,65,94,33
45073,45,Chantecoq,516,0.0,0,7.0,3.0,0.0,0,0,0.0,47,81,65,94,25
45074,45,La Chapelle-Onzerain,110,0.0,0,0.0,1.4,0.0,0,0,0.0,32,81,65,94,15
45075,45,La Chapelle-Saint-Mesmin,10492,0.0,0,17.0,26.9,0.0,0,1,9.53,107,123,203,128,58
45076,45,La Chapelle-Saint-Sépulcre,223,0.0,0,0.0,3.0,0.0,0,0,0.0,39,81,65,94,15
45077,45,La Chapelle-sur-Aveyron,623,0.0,0,2.0,10.3,0.0,0,0,0.0,48,81,65,94,21
45078,45,Chapelon,250,0.0,0,0.0,10.3,0.0,0,0,0.0,39,81,65,94,18
45079,45,Le Charme,149,0.0,0,0.0,10.3,0.0,0,0,0.0,33,81,65,94,18
45080,45,Charmont-en-Beauce,340,0.0,0,0.0,3.6,0.0,0,0,0.0,47,81,65,94,16
45081,45,Charsonville,611,0.0,0,5.0,4.1,0.0,0,0,0.0,50,81,65,94,22
45082,45,Châteauneuf-sur-Loire,8470,0.0,0,14.0,25.8,0.0,0,1,11.81,75,81,160,94,42
45083,45,Château-Renard,2108,0.0,0,20.0,3.0,0.0,0,0,0.0,56,81,65,94,42
45084,45,Châtenoy,424,0.0,0,0.0,10.3,0.0,0,0,0.0,48,81,65,94,18
45085,45,Châtillon-Coligny,1858,0.0,0,16.0,10.3,0.0,0,0,0.0,85,81,65,94,39
45086,45,Châtillon-le-Roi,275,0.0,0,0.0,3.6,0.0,0,0,0.0,41,81,65,94,16
45087,45,Châtillon-sur-Loire,3152,0.0,0,13.0,11.6,0.0,0,0,0.0,65,81,65,94,36
45088,45,Chaussy,274,0.0,0,0.0,9.7,0.0,0,0,0.0,44,81,65,94,18
45089,45,Chécy,8948,0.0,0,10.0,46.1,0.0,0,0,0.0,95,106,83,107,57
45091,45,Chevannes,319,0.0,0,0.0,9.8,0.0,0,0,0.0,45,81,65,94,18
45092,45,Chevillon-sur-Huillard,1504,0.0,0,2.0,13.5,0.0,0,0,0.0,51,81,65,94,22
45093,45,Chevilly,2653,0.0,0,17.0,1.4,0.0,0,0,0.0,59,81,65,94,37
45094,45,Chevry-sous-le-Bignon,228,0.0,0,0.0,9.8,0.0,0,0,0.0,46,81,65,94,18
45095,45,Chilleurs-aux-Bois,2103,0.0,0,12.0,1.2,0.0,0,0,0.0,53,81,65,94,31
45096,45,Les Choux,530,0.0,0,4.0,12.9,0.0,0,0,0.0,50,81,65,94,24
45097,45,Chuelles,1230,0.0,0,6.0,3.0,0.0,0,0,0.0,53,81,65,94,23
45098,45,Cléry-Saint-André,3540,0.0,0,2.0,15.1,0.0,0,0,0.0,59,81,65,94,22
45099,45,Coinces,498,0.0,0,0.0,1.4,0.0,0,0,0.0,36,81,65,94,15
45100,45,Combleux,524,0.0,0,1.0,14.6,0.0,0,0,0.0,50,81,65,94,21
45101,45,Combreux,270,0.0,0,0.0,1.9,0.0,0,0,0.0,52,81,65,94,15
45102,45,Conflans-sur-Loing,362,0.0,0,2.0,13.5,0.0,0,0,0.0,40,81,65,94,22
45103,45,Corbeilles,1579,0.0,0,21.0,9.8,0.0,0,0,0.0,54,81,65,94,46
45104,45,Corquilleroy,2840,0.0,0,3.0,13.5,0.0,0,0,0.0,47,81,65,94,23
45105,45,Cortrat,82,0.0,0,0.0,10.3,0.0,0,0,0.0,35,81,65,94,18
45107,45,Coudroy,299,0.0,0,6.0,10.3,0.0,0,0,0.0,50,81,65,94,26
45108,45,Coullons,2251,0.0,0,15.0,27.1,0.0,0,0,0.0,46,81,65,94,44
45109,45,Coulmiers,565,0.0,0,1.0,4.1,0.0,0,0,0.0,47,81,65,94,17
45110,45,Courcelles-le-Roi,318,0.0,0,2.0,7.6,0.0,0,0,0.0,38,81,65,94,20
45111,45,Courcy-aux-Loges,453,0.0,0,0.0,1.2,0.0,0,0,0.0,48,81,65,94,15
45112,45,La Cour-Marigny,367,0.0,0,10.0,10.3,0.0,0,0,0.0,47,81,65,94,31
45113,45,Courtemaux,263,0.0,0,0.0,3.0,0.0,0,0,0.0,39,81,65,94,15
45114,45,Courtempierre,214,0.0,0,0.0,9.8,0.0,0,0,0.0,41,81,65,94,18
45115,45,Courtenay,3799,0.0,0,13.0,13.1,0.0,0,0,0.0,56,81,65,94,36
45116,45,Cravant,951,0.0,0,0.0,4.1,0.0,0,0,0.0,50,81,65,94,16
45118,45,Crottes-en-Pithiverais,319,0.0,0,0.0,3.6,0.0,0,0,0.0,49,81,65,94,16
45119,45,Dadonville,2363,0.0,0,5.0,1.2,0.0,0,0,0.0,65,81,65,94,21
45120,45,Dammarie-en-Puisaye,173,0.0,0,4.0,11.6,0.0,0,0,0.0,39,81,65,94,24
45121,45,Dammarie-sur-Loing,460,0.0,0,6.0,10.3,0.0,0,0,0.0,51,81,65,94,26
45122,45,Dampierre-en-Burly,1454,0.0,0,11.0,5.9,0.0,0,0,0.0,61,81,65,94,31
45123,45,Darvoy,1905,0.0,0,2.0,1.9,0.0,0,0,0.0,45,81,65,94,18
45124,45,Desmonts,171,0.0,0,0.0,7.6,0.0,0,0,0.0,34,81,65,94,17
45125,45,Dimancheville,107,0.0,0,0.0,7.6,0.0,0,0,0.0,33,81,65,94,17
45126,45,Donnery,2833,0.0,0,7.0,1.9,0.0,0,0,0.0,53,81,65,94,24
45127,45,Dordives,3257,0.0,0,5.0,15.7,0.0,0,0,0.0,64,81,65,94,26
45129,45,Douchy-Montcorbon,1362,0.0,0,12.0,3.0,0.0,0,0,0.0,161,81,65,94,31
45130,45,Dry,1414,0.0,0,2.0,4.1,0.0,0,0,0.0,50,81,65,94,18
45131,45,Échilleuses,387,0.0,0,1.0,7.6,0.0,0,0,0.0,45,81,65,94,18
45132,45,Égry,356,0.0,0,0.0,7.6,0.0,0,0,0.0,48,81,65,94,17
45133,45,Engenville,539,0.0,0,0.0,1.2,0.0,0,0,0.0,50,81,65,94,15
45134,45,Épieds-en-Beauce,1446,0.0,0,9.0,4.1,0.0,0,0,0.0,50,81,65,94,28
45135,45,Erceville,293,0.0,0,0.0,3.6,0.0,0,0,0.0,39,81,65,94,16
45136,45,Ervauville,564,0.0,0,3.0,3.0,0.0,0,0,0.0,49,81,65,94,19
45137,45,Escrennes,711,0.0,0,0.0,1.2,0.0,0,0,0.0,52,81,65,94,15
45138,45,Escrignelles,57,0.0,0,0.0,11.6,0.0,0,0,0.0,36,81,65,94,18
45139,45,Estouy,512,0.0,0,5.0,1.2,0.0,0,0,0.0,50,81,65,94,21
45141,45,Faverelles,175,0.0,0,16.0,11.6,0.0,0,0,0.0,40,81,65,94,40
45142,45,Fay-aux-Loges,3846,0.0,0,10.0,12.9,0.0,0,0,0.0,56,81,65,94,32
45143,45,Feins-en-Gâtinais,30,0.0,0,0.0,11.6,0.0,0,0,0.0,28,81,65,94,18
45144,45,Férolles,1134,0.0,0,0.0,1.9,0.0,0,0,0.0,49,81,65,94,15
45145,45,Ferrières-en-Gâtinais,3794,0.0,0,7.0,9.8,0.0,0,0,0.0,131,110,108,125,27
45146,45,La Ferté-Saint-Aubin,7317,0.0,0,16.0,37.2,0.0,0,0,0.0,63,81,65,94,48
45147,45,Fleury-les-Aubrais,21664,23.87,3,31.0,33.7,5.49,119,1,4.62,158,161,141,122,196
45148,45,Fontenay-sur-Loing,1677,0.0,0,3.0,9.8,0.0,0,0,0.0,59,81,65,94,22
45149,45,Foucherolles,303,0.0,0,0.0,3.0,0.0,0,0,0.0,52,81,65,94,15
45150,45,Fréville-du-Gâtinais,178,0.0,0,3.0,10.3,0.0,0,0,0.0,31,81,65,94,22
45151,45,Gaubertin,251,0.0,0,0.0,7.6,0.0,0,0,0.0,45,81,65,94,17
45152,45,Gémigny,218,0.0,0,0.0,1.4,0.0,0,0,0.0,39,81,65,94,15
45153,45,Germigny-des-Prés,700,0.0,0,0.0,5.9,0.0,0,0,0.0,48,81,65,94,16
45154,45,Gidy,2015,0.0,0,3.0,1.4,0.0,0,0,0.0,71,81,65,94,19
45155,45,Gien,13431,21.93,2,28.0,63.4,9.23,124,5,37.23,196,254,458,155,237
45156,45,Girolles,599,0.0,0,2.0,9.8,0.0,0,0,0.0,44,81,65,94,20
45157,45,Givraines,420,0.0,0,5.0,1.2,0.0,0,0,0.0,40,81,65,94,21
45158,45,Gondreville,329,0.0,0,0.0,9.8,0.0,0,0,0.0,47,81,65,94,18
45159,45,Grangermont,177,0.0,0,0.0,7.6,0.0,0,0,0.0,46,81,65,94,17
45160,45,Greneville-en-Beauce,672,0.0,0,0.0,3.6,0.0,0,0,0.0,237,247,304,94,16
45161,45,Griselles,818,0.0,0,1.0,9.8,0.0,0,0,0.0,49,81,65,94,19
45162,45,Guigneville,541,0.0,0,5.0,3.4,0.0,0,0,0.0,48,81,65,94,22
45164,45,Guilly,667,0.0,0,6.0,5.9,0.0,0,0,0.0,50,81,65,94,24
45165,45,Gy-les-Nonains,603,0.0,0,1.0,3.0,0.0,0,0,0.0,50,81,65,94,17
45166,45,Huêtre,282,0.0,0,0.0,1.4,0.0,0,0,0.0,43,81,65,94,15
45167,45,Huisseau-sur-Mauves,1754,0.0,0,2.0,4.1,0.0,0,0,0.0,52,81,65,94,18
45168,45,Ingrannes,543,0.0,0,3.0,1.9,0.0,0,0,0.0,49,81,65,94,19
45169,45,Ingré,9838,0.0,0,13.0,46.7,14.23,140,2,20.33,90,219,228,94,219
45170,45,Intville-la-Guétard,175,0.0,0,0.0,1.2,0.0,0,0,0.0,22,81,65,94,15
45171,45,Isdes,531,0.0,0,2.0,5.9,0.0,0,0,0.0,51,81,65,94,19
45173,45,Jargeau,4636,0.0,0,15.0,27.2,0.0,0,0,0.0,56,81,65,94,44
45174,45,Jouy-en-Pithiverais,266,0.0,0,0.0,7.8,0.0,0,0,0.0,46,81,65,94,17
45175,45,Jouy-le-Potier,1631,0.0,0,4.0,8.6,0.0,0,0,0.0,78,81,65,94,23
45176,45,Juranville,435,0.0,0,0.0,7.6,0.0,0,0,0.0,51,81,65,94,17
45177,45,Laas,241,0.0,0,0.0,1.2,0.0,0,0,0.0,48,81,65,94,15
45178,45,Ladon,1394,0.0,0,16.0,10.3,0.0,0,0,0.0,56,81,65,94,39
45179,45,Lailly-en-Val,3100,0.0,0,2.0,4.1,0.0,0,0,0.0,56,81,65,94,18
45180,45,Langesse,86,0.0,0,0.0,12.9,0.0,0,0,0.0,38,81,65,94,19
45181,45,Léouville,88,0.0,0,0.0,3.6,0.0,0,0,0.0,40,81,65,94,16
45182,45,Ligny-le-Ribault,1255,0.0,0,6.0,8.6,0.0,0,0,0.0,56,81,65,94,25
45183,45,Lion-en-Beauce,122,0.0,0,0.0,2.9,0.0,0,0,0.0,26,81,65,94,15
45184,45,Lion-en-Sullias,386,0.0,0,5.0,5.9,0.0,0,0,0.0,47,81,65,94,23
45185,45,Lombreuil,304,0.0,0,0.0,13.5,0.0,0,0,0.0,40,81,65,94,19
45186,45,Lorcy,589,0.0,0,6.0,7.6,0.0,0,0,0.0,50,81,65,94,25
45187,45,Lorris,3002,0.0,0,8.0,10.3,0.0,0,0,0.0,66,81,65,94,29
45188,45,Loury,2582,0.0,0,8.0,14.9,0.0,0,0,0.0,52,81,65,94,30
45189,45,Louzouer,246,0.0,0,0.0,3.0,0.0,0,0,0.0,38,81,65,94,15
45191,45,Le Malesherbois,8022,0.0,0,17.0,47.7,0.0,0,1,12.47,109,95,185,109,53
45193,45,Marcilly-en-Villette,2185,0.0,0,8.0,8.6,0.0,0,0,0.0,59,81,65,94,28
45194,45,Mardié,3083,0.0,0,7.0,14.6,0.0,0,0,0.0,53,81,65,94,29
45195,45,Mareau-aux-Bois,565,0.0,0,0.0,1.2,0.0,0,0,0.0,47,81,65,94,15
45196,45,Mareau-aux-Prés,1669,0.0,0,4.0,4.1,0.0,0,0,0.0,52,81,65,94,21
45197,45,Marigny-les-Usages,1861,0.0,0,6.0,14.6,0.0,0,0,0.0,52,81,65,94,27
45198,45,Marsainvilliers,313,0.0,0,0.0,4.0,0.0,0,0,0.0,43,81,65,94,16
45199,45,Melleroy,507,0.0,0,4.0,3.0,0.0,0,0,0.0,50,81,65,94,21
45200,45,Ménestreau-en-Villette,1385,0.0,0,7.0,8.6,0.0,0,0,0.0,49,81,65,94,27
45201,45,Mérinville,173,0.0,0,0.0,3.0,0.0,0,0,0.0,25,81,65,94,15
45202,45,Messas,1029,0.0,0,3.0,4.1,0.0,0,0,0.0,52,81,65,94,20
45203,45,Meung-sur-Loire,6621,0.0,0,14.0,35.7,0.0,0,1,15.1,71,81,186,94,45
45204,45,Mézières-lez-Cléry,857,0.0,0,2.0,4.1,0.0,0,0,0.0,52,81,65,94,18
45205,45,Mézières-en-Gâtinais,259,0.0,0,0.0,10.3,0.0,0,0,0.0,50,81,65,94,18
45206,45,Mignères,314,0.0,0,0.0,9.8,0.0,0,0,0.0,46,81,65,94,18
45207,45,Mignerette,357,0.0,0,0.0,9.8,0.0,0,0,0.0,43,81,65,94,18
45208,45,Montargis,14819,48.58,3,41.0,85.3,11.54,171,0,0.0,517,313,240,224,354
45209,45,Montbarrois,297,0.0,0,1.0,7.6,0.0,0,0,0.0,38,81,65,94,18
45210,45,Montbouy,727,0.0,0,8.0,10.3,0.0,0,0,0.0,48,81,65,94,29
45212,45,Montcresson,1257,0.0,0,5.0,10.3,0.0,0,0,0.0,65,81,65,94,25
45213,45,Montereau,644,0.0,0,6.0,10.3,0.0,0,0,0.0,52,81,65,94,26
45214,45,Montigny,243,0.0,0,0.0,3.1,0.0,0,0,0.0,46,81,65,94,15
45215,45,Montliard,230,0.0,0,6.0,7.6,0.0,0,0,0.0,40,81,65,94,25
45216,45,Mormant-sur-Vernisson,133,0.0,0,0.0,13.5,0.0,0,0,0.0,29,81,65,94,19
45217,45,Morville-en-Beauce,175,0.0,0,0.0,1.2,0.0,0,0,0.0,37,81,65,94,15
45218,45,Le Moulinet-sur-Solin,128,0.0,0,0.0,12.9,0.0,0,0,0.0,45,81,65,94,19
45219,45,Moulon,183,0.0,0,0.0,10.3,0.0,0,0,0.0,45,81,65,94,18
45220,45,Nancray-sur-Rimarde,571,0.0,0,1.0,7.6,0.0,0,0,0.0,51,81,65,94,18
45222,45,Nargis,1441,0.0,0,1.0,9.8,0.0,0,0,0.0,52,81,65,94,19
45223,45,Nesploy,368,0.0,0,8.0,10.3,0.0,0,0,0.0,49,81,65,94,29
45224,45,Neuville-aux-Bois,4984,0.0,0,19.0,27.4,0.0,0,0,0.0,61,81,65,94,49
45225,45,La Neuville-sur-Essonne,345,0.0,0,0.0,7.6,0.0,0,0,0.0,40,81,65,94,17
45226,45,Neuvy-en-Sullias,1365,0.0,0,3.0,5.9,0.0,0,0,0.0,50,81,65,94,20
45227,45,Nevoy,1160,0.0,0,1.0,12.9,0.0,0,0,0.0,53,273,65,299,20
45228,45,Nibelle,1176,0.0,0,6.0,7.6,0.0,0,0,0.0,59,81,65,94,25
45229,45,Nogent-sur-Vernisson,2571,0.0,0,22.0,10.3,0.0,0,0,0.0,61,81,65,94,47
45230,45,Noyers,743,0.0,0,2.0,10.3,0.0,0,0,0.0,49,81,65,94,21
45231,45,Oison,122,0.0,0,0.0,3.6,0.0,0,0,0.0,36,81,65,94,16
45232,45,Olivet,22988,0.0,0,12.0,38.3,0.0,0,0,0.0,90,105,86,99,49
45233,45,Ondreville-sur-Essonne,403,0.0,0,1.0,7.6,0.0,0,0,0.0,46,81,65,94,18
45234,45,Orléans,116344,19.15,4,26.0,107.1,0.88,102,5,4.3,316,244,220,179,170
45235,45,Ormes,4341,0.0,0,15.0,65.6,0.0,0,0,0.0,51,81,65,94,57
45237,45,Orville,129,0.0,0,0.0,7.6,0.0,0,0,0.0,33,81,65,94,17
45238,45,Ousson-sur-Loire,702,0.0,0,7.0,11.6,0.0,0,0,0.0,48,81,65,94,28
45239,45,Oussoy-en-Gâtinais,423,0.0,0,3.0,10.3,0.0,0,0,0.0,47,81,65,94,22
45240,45,Outarville,1343,0.0,0,9.0,3.6,0.0,0,0,0.0,55,81,65,94,28
45241,45,Ouvrouer-les-Champs,539,0.0,0,3.0,1.9,0.0,0,0,0.0,40,81,65,94,19
45242,45,Ouzouer-des-Champs,279,0.0,0,0.0,16.6,0.0,0,0,0.0,38,81,65,94,20
45243,45,Ouzouer-sous-Bellegarde,314,0.0,0,8.0,10.3,0.0,0,0,0.0,37,81,65,94,29
45244,45,Ouzouer-sur-Loire,2560,0.0,0,4.0,29.6,0.0,0,0,0.0,50,81,65,94,30
45245,45,Ouzouer-sur-Trézée,1124,0.0,0,21.0,11.6,0.0,0,0,0.0,49,81,65,94,46
45246,45,Pannecières,116,0.0,0,0.0,1.2,0.0,0,0,0.0,30,81,65,94,15
45247,45,Pannes,3719,0.0,0,9.0,20.3,0.0,0,0,0.0,89,111,108,94,33
45248,45,Patay,2341,0.0,0,16.0,1.4,0.0,0,0,0.0,49,81,65,94,36
45249,45,Paucourt,920,0.0,0,1.0,13.5,0.0,0,0,0.0,56,81,65,94,20
45250,45,Pers-en-Gâtinais,241,0.0,0,0.0,3.0,0.0,0,0,0.0,50,81,65,94,15
45251,45,Pierrefitte-ès-Bois,286,0.0,0,5.0,15.3,0.0,0,0,0.0,48,81,65,94,26
45252,45,Pithiviers,8981,34.93,2,38.0,22.4,7.79,70,2,22.27,184,189,300,135,250
45253,45,Pithiviers-le-Vieil,1729,0.0,0,14.0,1.2,0.0,0,0,0.0,56,81,65,94,33
