departement,commune,code postal,adresse,nom,COG,validation,latitude,longitude,confidenceCoordinates
94,Alfortville,94140,50 Rue Véron - 94140 ALFORTVILLE,Mosquée AMCCA,94002,exact_match,48.8127732,2.4139741,1
94,Alfortville,94140,Rue de Nice - 94140 ALFORTVILLE,Mosquée de l'ACA,94002,exact_match,48.7842437655132,2.42895453739243,1
94,Alfortville,94140,Rue des Alouettes - 94140 ALFORTVILLE,Mosquée de l'ACA,94002,exact_match,48.8051624,2.4197113,0.5
94,Arcueil,94110,81 avenue Francois Vincent Raspail - 94110 ARCUEIL,Mosquée d'Arcueil,94003,exact_match,48.807719,2.341501,1
94,Boissy-Saint-Léger,94470,Boulevard de la Gare - 94470 BOISSY-SAINT-LÉGER,Mosquée Rahma,94004,exact_match,48.7512855566096,2.50488054942157,1
94,Boissy-Saint-Léger,94470,3 Rue de la Fin de la Guerre d'Algérie - 94470 BOISSY-SAINT-LÉGER,Mosquée Rahma,94004,exact_match,48.757433429666,2.49784681591204,0.5
94,Bonneuil-sur-Marne,94380,6 Avenue de Boissy - 94380 BONNEUIL-SUR-MARNE,Mosquée Sahaba,94011,exact_match,48.773657,2.482142,1
94,Cachan,94230,60 rue etienne Dolet - 94230 CACHAN,Mosquée Al-Falah,94016,exact_match,48.7946907,2.339757,1
94,Champigny-sur-Marne,94500,36 rue Eugène Varlin - 94500 CHAMPIGNY-SUR-MARNE,Mosquée Centre Culturel et Cultuel Des Boullereaux,94017,exact_match,48.825092,2.516763,1
94,Champigny-sur-Marne,94500,"44, avenue Boileau - 94500 CHAMPIGNY-SUR-MARNE",Mosquée El-Amine,94017,exact_match,48.806728,2.546239,1
94,Champigny-sur-Marne,94500,Rue Jules Appert - 94500 CHAMPIGNY-SUR-MARNE,Mosquée Al Amine,94017,exact_match,48.807668093217,2.54646081150219,1
94,Rue de l'Egalité - 94500 CHAMPIGNY-SUR-MARNE,39966,39966 Rue de l'Egalité - 94500 CHAMPIGNY-SUR-MARNE,Salle de prière Foyer,94017,validation manuelle,48.820844,2.520633,0.428571428571429
94,Chevilly-Larue,94550,14 rue Bretagne - 94550 CHEVILLY LARUE,Mosquée Al Hijra,94021,exact_match,48.774485,2.363474,0.9
94,Chevilly-Larue,94000,300 Avenue de Stalingrad 94000 Chevilly-Larue,Salle de prière Iman,94021,exact_match,48.765768,2.36802,1
94,Choisy-le-Roi,94600,Rue Brongniart - 94600 CHOISY-LE-ROI,Salle de prière,94022,exact_match,48.7702766327807,2.41956832732047,1
94,Choisy-le-Roi,94600,Rue du Four - 94600 CHOISY-LE-ROI,Salle de prière Foyer,94022,exact_match,48.7545455832761,2.40998309283575,1
94,Choisy-le-Roi,94600,6 vois des Roses - 94600 CHOISY-LE-ROI,Mosquée ATAWHID,94022,exact_match,48.772285,2.407063,0.675
94,Choisy-le-Roi,94600,Galerie Jean Jaurès - 94600 CHOISY-LE-ROI,Salle de prière de noisy le sec,94022,exact_match,48.7630238,2.4093664,0.5
94,Créteil,94000,4 Rue Jean Gabin - 94000 CRÉTEIL,Grande Mosquée Sahaba de Créteil,94028,exact_match,48.781621,2.446082,1
94,Créteil,94000,43 Rue Maurice Déménitroux - 94000 CRÉTEIL,Salle de prière,94028,exact_match,48.787717,2.456315,1
94,Créteil,94000,Rue Charles Gounod - 94000 CRÉTEIL,Mosquée fermé (remplacé par la grande),94028,exact_match,48.7846606078782,2.44861305709101,1
94,Créteil,94000,5 Rue Marc Seguin - 94000 CRÉTEIL,Salle de prière Foyer,94028,exact_match,48.784456,2.435582,1
94,Créteil,94000,Rue Saussure - 94000 CRÉTEIL,Salle de prière,94028,exact_match,48.7694626545335,2.47262081612319,1
94,Créteil,94000,Centre Commercial de la Habette - Rue du Docteur Ramon - 94000 CRÉTEIL,Salle de prière de la Habette,94028,exact_match,48.7730220449872,2.46548554646422,0.5
94,Fontenay-sous-Bois,94120,36 avenue victor hugo - 94120 FONTENAY-SOUS-BOIS,Mosquée Es-Salem,94033,exact_match,48.855531,2.4710681,1
94,Fontenay-sous-Bois,94120,8 rue mare à guillaume - 94120 FONTENAY-SOUS-BOIS,Mosquée de Fontenay-sous-Bois,94033,exact_match,48.8546687,2.4834922,0.81
94,Fontenay-sous-Bois,94000,9 Rue Jean Macé 94000 Fontenay-sous-Bois,Mosquée de Fontenay sous bois,94033,exact_match,48.8564611,2.4784971,1
94,Fontenay-sous-Bois,94000,45 Rue Gabriel Lacassagne 94000 Fontenay-sous-Bois,Salle de prière Foyer,94033,exact_match,48.8456647,2.4866738,1
94,Fontenay-sous-Bois,94120,Ruen Jean Jaures - 94120 FONTENAY SOUS BOIS,Mosquée Essalam,94033,exact_match,48.8583166916159,2.46900949909836,1
94,Fresnes,94260,10 Rue Hélène Boucher - 94260 FRESNES,Salle de prière,94034,exact_match,48.763299,2.329847,1
94,Fresnes,94260,41 Rue Emile Zola - 94260 FRESNES,Salle de prière,94034,exact_match,48.762251,2.3267922,1
94,Gentilly,94250,140 rue Gabriel péri - 94250 GENTILLY,Mosquée de Gentilly,94037,exact_match,48.807909,2.347095,1
94,L'Haÿ-les-Roses,94240,rue Henri Thirard - 94240 L'HAŸ-LES-ROSES,Mosquée de L'Haÿ-les-roses,94038,exact_match,48.7781998470236,2.34321165839435,1
94,L'Haÿ-les-Roses,94000,1 Chemin des Bouteilles 94000 L'Haÿ-les-Roses,Salle de prière Foyer,94038,exact_match,48.779865,2.365928,1
94,L'Haÿ-les-Roses,94000,139 Rue Paul Hochart 94000 L'Haÿ-les-Roses,Salle de prière Foyer,94038,exact_match,48.7791771,2.3660823,1
94,Ivry-sur-Seine,94200,42 Rue Jean-Jacques Rousseau Prolongée - 94200 IVRY-SUR-SEINE,Mosqueée,94041,exact_match,48.816913,2.395013,0.56
94,Ivry-sur-Seine,94000,13 Rue Jean Jacques Rousseau 94000 Ivry-sur-Seine,Salle de prière Foyer,94041,exact_match,48.8198823,2.3920535,1
94,Ivry-sur-Seine,94000,43 Rue Lénine 94000 Ivry-sur-Seine,Salle de prière Foyer,94041,exact_match,48.785457,2.462822,0.153846153846154
94,Ivry-sur-Seine,94000,53 Rue Jules Vanzippe - 94000 IVRY SUR SEINE,Salle de prière Foyer,94041,exact_match,48.8185116,2.3909114,1
94,Le Kremlin-Bicêtre,94270,Rue John Fitzgerald Kennedy - 94270 LE KREMLIN-BICÊTRE,Salle de prière,94043,exact_match,48.8077780936319,2.34866505192287,1
94,Limeil-Brévannes,94450,rue emile zola - 94450 LIMEIL-BRÉVANNES,Mosquée de Limeil-Brévannes,94044,exact_match,48.7488439414909,2.4789638971193,1
94,Limeil-Brévannes,94450,Chemin de Valenton à Sucy - 94450 LIMEIL-BRÉVANNES,Salle de priére Valenton,94044,exact_match,48.752504,2.472111,0.75
94,Maisons-Alfort,94700,138 avenue de la liberté - 94700 MAISONS ALFORT,Mosquée As-salam,94046,exact_match,48.788383,2.433087,1
94,Maisons-Alfort,94700,130 Avenue de la Liberté - 94700 MAISONS-ALFORT,Mosquée Bonneuil,94046,exact_match,48.788811,2.433043,1
94,Nogent-sur-Marne,94000,Av du Maréchal Manoury  - 94000 NOGENT SUR MARNE,Salle de prière,94052,exact_match,48.836637,2.481951,0.5
94,Orly,94310,9 Avenue Marcel Cachin - 94310 ORLY,Grande Mosquée d'Orly,94054,exact_match,48.750973,2.41320339368771,1
94,Orly,94000,Aéroport d'Orly  - 94000 ORLY,Salle de prière,94054,exact_match,48.7828098278107,2.45568759171598,1
94,Orly,94000,111 Av du Maréchal de Lattre de Tassigny - 94000 ORLY,Salle de prière,94054,exact_match,48.8010225,2.4499668,0.75
94,Ormesson-sur-Marne,94490,Avenue du Général de Gaulle - 94490 ORMESSON-SUR-MARNE,Mosquée de Boissy,94055,exact_match,48.790273198894,2.53445652483228,1
94,Le Plessis-Trévise,94420,69 Rue de la Maréchale - 94420 LE PLESSIS TREVISE,Salle de prière Foyer,94059,exact_match,48.812679051552,2.57390468884302,0.5
94,Saint-Maur-des-Fossés,94100,23 Quai du port de Créteil  - 94100 SAINT-MAUR-DES-FOSSÉS,Salle de prière Foyer,94068,exact_match,48.801978,2.4698001,1
94,Sucy-en-Brie,94370,Cité Verte - 94370 SUCY-EN-BRIE,Mosquée du Rond d'Or,94071,exact_match,48.7745338220384,2.52306081432777,1
94,Thiais,94320,56 Voie de Villejuif  - 94320 THIAIS,Salle de prière Foyer,94073,exact_match,48.770938,2.384399,0.9
94,Thiais,94320,299-301 Avenue de Fontainebleau 94320 Thiais,Salle de prière Foyer,94073,exact_match,48.7600072,2.3685496,0.75
94,Valenton,94190,22 Rue de la Sablonnière 94190 Valenton,Salle de priére Yunus Emre,94074,exact_match,48.750817,2.454296,1
94,Valenton,94460,Chemin de Valenton à Sucy - 94460 VALENTON,Mosquée de Valenton,94074,exact_match,48.751381,2.464712,0.75
94,Villejuif,94800,"26, rue Roger Morinet - 94800 VILLEJUIF",Mosquée AMVAB de Villejuif,94076,exact_match,48.79433,2.36395,1
94,Villejuif,94800,1 impasse Alexandre Dumas - 94800 VILLEJUIF,Mosquée Place du 8 mai,94076,exact_match,48.796565,2.351516,0.9
94,Villejuif,94800,113 Rue Youri Gagarine - 94800 VILLEJUIF,Mosquée,94076,exact_match,48.7823389,2.3573631,0.75
94,Villeneuve-le-Roi,94290,22 rue Honore Oursel - 94290 VILLENEUVE-LE-ROI,Mosquée En-Nour,94077,exact_match,48.7300729,2.4399609,1
94,Villeneuve-Saint-Georges,94190,50 Avenue de Valenton - 94190 VILLENEUVE-SAINT-GEORGES,Mosquée,94078,exact_match,48.735347,2.45391,1
94,Villeneuve-Saint-Georges,94190,33 Rue de Paris - 94190 VILLENEUVE SAINT GEORGES,Mosquée Association Espoir,94078,exact_match,48.726932,2.445924,1
94,Villeneuve-Saint-Georges,94190,120 Av de Villeneuve  - 94190 VILLENEUVE SAINT GEORGES,Salle de prière Foyer,94078,exact_match,48.7249448568311,2.43076829237614,0.5
94,Villiers-sur-Marne,94350,Boulevard de Friedberg - 94350 VILLIERS-SUR-MARNE,Salle de prière,94079,exact_match,48.8335465189726,2.54602711090889,1
94,Villiers-sur-Marne,94350,Route de Bry - 94350 VILLIERS-SUR-MARNE,Mosquée Al Islah,94079,exact_match,48.8300611518138,2.53810837088762,1
94,Vincennes,94300,60 rue des 3 territoires - 94300 VINCENNES,Foyer malien (Mosquée),94080,exact_match,48.851013,2.447567,1
94,Vitry-sur-Seine,94400,21 Rue Broussais - 94400 VITRY SUR SEINE,Mosquée Misericorde,94081,exact_match,48.784329,2.404182,1
94,Vitry-sur-Seine,94400,"27, rue Anselme Rondenay - 94400 VITRY SUR SEINE",Nour Es-Salam,94081,exact_match,48.780646,2.402173,1
94,Vitry-sur-Seine,94400,rue Balzac - 94400 VITRY-SUR-SEINE,Mosquée Blazac,94081,exact_match,48.7758582348657,2.40171225665462,1
94,Vitry-sur-Seine,94400,Rue Champollion  - 94400 VITRY SUR SEINE,Mosquée,94081,exact_match,48.7981179746501,2.38661224713587,1
94,Vitry-sur-Seine,94400,4 Allée de la Vannoise  - 94400 VITRY SUR SEINE,Mosquée de Vitry,94081,exact_match,48.781496,2.393285,1
94,Vitry-sur-Seine,94400,10 Rue la Concorde - 94400 VITRY SUR SEINE,Salle de prière Enour Foyer,94081,exact_match,48.799601,2.385142,0.9
94,Vitry-sur-Seine,94400,"37 Rue des Fusillés, 94400 Vitry-sur-Seine",Salle de prière Foyer,94081,exact_match,48.7879554635534,2.41908451036381,0.5
95,Argenteuil,95100,20 Avenue du Parc - 95100 ARGENTEUIL,Mosquée Assalam,95018,exact_match,48.933587,2.230587,1
95,Argenteuil,95100,2 boulevard de la Résistance - 95100 ARGENTEUIL,Mosquée Al Ihsan Institut islamique de France,95018,exact_match,48.951821,2.234586,1
95,Argenteuil,95100,"20, rue du Gibet - 95100 ARGENTEUIL",Mosquée,95018,exact_match,48.938158,2.220001,1
95,Argenteuil,95100,"102, quai Saint-Denis - 95100 ARGENTEUIL",Salle de prière Sonoctra,95018,exact_match,48.950532,2.280268,1
95,Argenteuil,95100,Rue Beethoven  - 95100 ARGENTEUIL,Mosquée de la Zup (Cité Romain Rolland),95018,exact_match,48.9539963964977,2.21942055392545,1
95,Argenteuil,95100,1 Rue Pasteur - 95100 ARGENTEUIL,Mosquée Qouba,95018,exact_match,48.953499,2.261085,1
95,Argenteuil,95100,4 Bd Karl Marx - 95100 ARGENTEUIL,Salle de prière de la Gare (foyer),95018,exact_match,48.944365,2.258545,1
95,Argenteuil,95100,1 Rue de la Butte Blanche - 95100 ARGENTEUIL,Salle de prière Foyer,95018,exact_match,48.938346,2.21408,1
95,Argenteuil,95100,"108, rue Montigny - 95100 ARGENTEUIL",Mosquée,95018,exact_match,48.946954,2.208917,0.9
95,Argenteuil,95100,"3, Square Henri Mondore - 95100 ARGENTEUIL",Mosquée,95018,exact_match,48.947729,2.239374,0.771428571428571
95,Argenteuil,95100,17-19 Rue Prunet 95100 Argenteuil,Mosquée,95018,exact_match,48.9421559678492,2.20985642534976,0.45
95,Argenteuil,95100,19 Route d'Argenteuil 95100 Argenteuil,Salle de prière Foyer de Cormeilles,95018,exact_match,48.9641436,2.2572647,1
95,Argenteuil,95100,60 Rue Guenod 95100 Argenteuil,Mosquée,95018,exact_match,48.950057,2.241861,0.25
95,BEAUCHAMPS,95000,35 Rue de l'Egalité - 95000 BEAUCHAMPS,Salle de prière Foyer,95051,validation manuelle,49.0179294701881,2.18465859517235,0.5
95,Bessancourt,95550,Avenue Charles de Gaulle - 95550 BESSANCOURT,Mosquée de Bessancourt,95060,exact_match,49.0419491303322,2.20370442546595,1
95,Bezons,95000,36 Rue Jean Carrasso 95000 Bezons,Salle de prière Foyer,95063,exact_match,48.927125,2.213133,0.25
95,Cergy,95800,26 avenue Hazay - 95800 CERGY,Grande Mosquée de Cergy,95127,exact_match,49.0502825,2.0168395778302,0.9
95,Cergy,95000,"13, place du Montoire - 95000 CERGY",Mosquée,95127,exact_match,49.041821,2.067866,0.7875
95,Cergy,95000,8 Cours du Gros Caillou 95000 Cergy,Mosquée Salam,95127,exact_match,49.051225,2.027761,1
95,Cergy,95000,18 Square de la Rouvraie 95000 Cergy,Mosquée,95127,exact_match,49.046176,2.0233833,1
95,Cergy,95000,7 Passage de l'Aurore 95000 Cergy,Mosquée,95127,exact_match,49.052551,2.017071,1
95,Cergy,95000,3 Rue La Croix Petite Brune 95000 Cergy,Mosquée,95127,exact_match,49.03942,2.066126,0.25
95,CORMEILLES,95000,19 Route d'Argenteuil 95000 Cormeilles,Salle de prière Foyer,95176,validation manuelle,48.969912,2.200863,0.81
95,ERAGNY SUR OISE,95610,82 rue claude benard - 95610 ERAGNY SUR OISE,Mosquée assalam,95218,validation manuelle,49.013205,2.104631,1
95,Ermont,95120,120 rue du 18 juin - 95120 ERMONT,Mosquée Ar-Rahma,95219,exact_match,48.99264325,2.24909398891046,1
95,Ermont,95120,"109, rue François Plasson - 95120 ERMONT",Mosquée,95219,exact_match,48.991991,2.243375,1
95,Ézanville,95460,12 rue paul fort - 95460 EZANVILLE,mosquee de Ezanville,95229,exact_match,49.031632,2.353059,1
95,Fosses,95470,"3, rue des Tulipes - 95470 FOSSES",Mosquée,95250,exact_match,49.0978591,2.5148921,1
95,Fosses,95470,"2, allée de la Tramontanes - 95470 FOSSES",Mosquée,95250,exact_match,49.0999078,2.51497415,0.5
95,Franconville,95000,109 Rue François Plasson 95000 Franconville,Salle de prière Foyer,95252,exact_match,48.991991,2.243375,1
95,Garges-lès-Gonesse,95140,"14, rue Victor Hugo - 95140 GARGES LES GONESSE",Mosquée,95268,exact_match,48.972011,2.388305,1
95,Garges-lès-Gonesse,95140,94 avenue Paul Vaillant Couturier - 95140 GARGES LES GONESSE,Mosquée El-Irshad,95268,exact_match,48.9659687,2.39038600780277,1
95,Garges-lès-Gonesse,95140,3 Rue Edouard Manet - 95140 GARGES LES GONESSE,Mosquée El Hayat Association Culturelle Islamique,95268,exact_match,48.977714,2.396683,1
95,Garges-lès-Gonesse,95140,"31, rue Thiers Pot - 95140 GARGES LES GONESSE",Mosquée,95268,exact_match,48.967017,2.397689,0.9
95,Garges-lès-Gonesse,95140,1 Impasse Jean-Honoré Fragonard - 95140 GARGES LES GONESSE,Mosquée Hamza,95268,exact_match,48.9792165406444,2.39755861476012,0.5
95,Garges-lès-Gonesse,95140,"7, rue des Prieuses - 95140 GARGES LES GONESSE",Mosquée,95268,exact_match,48.9648571884562,2.39512349421658,0.5
95,Garges-lès-Gonesse,95140,33 Rue Paul Langevin - 95140 GARGES LES GONESSE,Mosquée la Muette,95268,exact_match,48.9770273309854,2.40952658889893,0.5
95,Garges-lès-Gonesse,95140,111 Rue Colonel Fabien 95140 Garges-lès-Gonesse,Mosquée Selimye Camii,95268,exact_match,48.9713327085029,2.39239495670124,0.45
95,Garges-lès-Gonesse,95140,rue Chauvard - 95140 GARGES LES GONESSE,Mosquée,95268,exact_match,48.970637,2.405169,0.5
95,Gonesse,95500,34 Rue Félix Chobert - 95500 GONESSE,Mosquée,95277,exact_match,49.000101,2.425133,1
95,Gonesse,95500,"2, rue Chauvrat - 95500 GONESSE",Mosquée,95277,exact_match,48.984472,2.453216,0.675
95,Goussainville,95190,29 Avenue Albert Sarraut - 95190 GOUSSAINVILLE,Mosquée Essalam,95280,exact_match,49.032739,2.458469,1
95,Goussainville,95190,28 Boulevard du Général de Gaulle - 95190 GOUSSAINVILLE,Mosquée LE BIENFAIT Association Culturelle des Musulmans de Louvres,95280,exact_match,49.028054,2.473505,1
95,Goussainville,95190,4 Rue des Pinsons - 95190 GOUSSAINVILLE,Mosquée Paix et Fraternité,95280,exact_match,49.032641,2.475782,1
95,Goussainville,95190,14 Rue de France - 95190 GOUSSAINVILLE,Salle de prière Foyer ADEF,95280,exact_match,49.034429,2.462286,1
95,Goussainville,95190,"7, rue Guidet - 95190 GOUSSAINVILLE",Mosquée,95280,exact_match,49.029407,2.463413,0.25
95,Herblay,95220,Résidence Les Naquettes - 95220 HERBLAY,Mosquée d'Herblay,95306,exact_match,48.9898588,2.166162,0.5
95,Herblay,95000,6 Rue Alfred de Musset 95000 Herblay,Salle de prière Foyer,95306,exact_match,48.996092,2.149938,1
95,Jouy-le-Moutier,95280,4 Place de la Hayette - 95280 JOUY LE MOUTIER,Mosquée,95323,exact_match,49.0080286,2.0381245,1
95,Louvres,95380,28 avenue du général leclerc - 95380 LOUVRES,Mosquée Le Bienfait,95351,exact_match,49.04772,2.5069471,1
95,Montigny-lès-Cormeilles,95370,17 Rue Espérance 95370 Montigny-lès-Cormeilles,Mosquée,95424,exact_match,49.0027191380488,2.20649736207734,0.331363636363636
95,Montmagny,95360,"110, rue d'Epinay - 95360  MONTMAGNY",Mosquée Salam Montmagny,95427,exact_match,48.966236,2.337792,1
95,Montmagny,95360,"1, avenue Général de Gaulle - 95360 MONTMAGNY",Mosquée,95427,exact_match,48.97438,2.346891,0.9
95,Osny,95520,"5, allée des Moulins - 95520 OSNY",Mosquée,95476,exact_match,49.062455,2.048481,1
95,Osny,95520,"5, rue du Moulinard - 95520 OSNY",Mosquée,95476,exact_match,49.062219,2.0469,1
95,Osny,95000,1 Rue du Général de gaulle - 95000 OSNY,Salle de prière Foyer,95476,exact_match,49.036166,2.078873,0.81
95,Persan,95340,71 Avenue Gaston Vermeire - 95340 PERSAN,Mosquée,95487,exact_match,49.151333,2.275442,1
95,Persan,95340,95 Rue Jean Catelas - 95340 PERSAN,Salle de prière Foyer,95487,exact_match,49.1550525138607,2.27698296975915,0.5
95,Pontoise,95300,Avenue du Maréchal de Lattre de Tassigny - 95300 PONTOISE,Mosquée de Pontoise,95500,exact_match,49.0484803926945,2.0817852156092,1
95,Pontoise,95000,59 Rue Pierre Butin 95000 Pontoise,Mosquée,95500,exact_match,49.0492159,2.0972006,1
95,Pontoise,95000,70-72 Rue du Général Schmitz 95000 Pontoise,Mosquée,95500,exact_match,49.0420316391577,2.08484902759766,0.5
95,Pontoise,95000,164 Boulevard de Gambetta 95000 Pontoise,Mosquée ES-Salam,95500,exact_match,49.049527,2.089546,0.25
95,Pontoise,95000,22 Rue de Picardie 95000 Pontoise,Mosquée,95500,exact_match,49.062152994,2.090198946,0.5
93,PONTOISE,93500,10 rue Ampère - 93500 PONTOISE,Mosquée Sultan Ahmet Camii,95500,validation manuelle,48.894792,2.410569,0
95,Roissy-en-France,95700,Terminal F niveau arrivée entre la sortie 1 et 2. - 95700 ROISSY-EN-FRANCE,Salle de Prière aéroport Charles de Gaulle,95527,exact_match,49.00339415,2.50998642898493,0.5
95,ROISSY,95700,Terminal 3 parking taxi - 95700 ROISSY,Salle de Prière aéroport Roissy CDG,95527,validation manuelle,49.007639,2.550785,0.5
93,SAINT GRATIEN,93800,28 route d'Argenteuil - 93800 SAINT GRATIEN,Mosquée,95555,validation manuelle,48.960007,2.291717,1
95,Saint-Gratien,95210,14 Boulevard Pasteur - 95210 SAINT GRATIEN,Salle de prière,95555,exact_match,48.966248,2.279026,1
95,Saint-Ouen-l'Aumône,95310,"105, rue du Hameau - 95310 SAINT OUEN L'AUMONE",Mosquée,95572,exact_match,49.0449491,2.1265493,1
95,Saint-Ouen-l'Aumône,95310,"58, avenue du Château - 95310 SAINT OUEN L'AUMONE",Mosquée,95572,exact_match,49.054489,2.128944,1
95,Saint-Ouen-l'Aumône,95310,"1, avenue de Chennevière - 95310 SAINT OUEN L'AUMONE",Mosquée,95572,exact_match,49.033862262,2.10980157,0.5
95,Sannois,95110,164 Boulevard Gambetta - 95110 SANNOIS,Mosquée Essalam,95582,exact_match,48.979253,2.237941,1
95,Sannois,95110,84 Bd Gabriel Péri  - 95110 SANNOIS,Salle de prière Foyer,95582,exact_match,48.963387,2.2603804,1
95,Sannois,95110,22 Rue de Picardie 95110 Sannois,Salle de prière Foyer Orge,95582,exact_match,48.973691,2.260849,0.2
95,Sannois,95110,rue du Bas Des Guillerands - 95110 SANNOIS,Mosquée,95582,exact_match,48.970878,2.255491,0.5
95,Sarcelles,95200,4 rue d'Estienne d'Orves - 95200 SARCELLES,Mosquée Dar At-Tawhid,95585,exact_match,48.986897,2.371537,1
95,Sarcelles,95200,1 rue de gascogne - 95200 SARCELLES,Mosquée Des Rosiers,95585,exact_match,48.989661,2.369736,1
95,Sarcelles,95200,14 Allée Bernard Palissy  - 95200 SARCELLES,Association Musulmane Foi et Unicité,95585,exact_match,48.9772053,2.3845282,1
95,Sarcelles,95200,"7, allée Jean Honoré Fragonard - 95200 SARCELLES",Mosquée,95585,exact_match,48.97934,2.389941,1
95,Sarcelles,95200,"4, place Richebourg - 95200 SARCELLES",Mosquée,95585,exact_match,48.985128,2.391287,0.81
95,Sarcelles,95200,"3-5, allée Antoine Watteau - 95200 SARCELLES",Mosquée,95585,exact_match,48.975642767806,2.39775781139823,0.5
95,Taverny,95150,30 bis Rue des Mallets - 95150 TAVERNY,Mosquée A.S.C.C.M.T,95607,exact_match,49.0236885,2.22233387341773,1
95,Taverny,95150,"273, rue de Paris - 95150 TAVERNY",Mosquée De Taverny,95607,exact_match,49.0288589,2.2206397,0.75
95,Vauréal,95490,Avenue Louise Michel - 95490 VAURÉAL,Mosquée Assalam,95637,exact_match,49.0217708964625,2.02899827834972,1
95,Villiers-le-Bel,95400,11 Rue d'Hérivaux - 95400 VILLIERS-LE-BEL,Mosquée De Villiers-Le-Bel,95680,exact_match,49.0085452,2.39468403939827,1
95,Villiers-le-Bel,95400,place des  9 Arpents - 95400 VILLIERS LE BEL,Mosquée,95680,exact_match,49.00203,2.394691,1
95,Villiers-le-Bel,95400,"2, Place Victor Hugo  - 95400  VILLIERS-LE-BEL",Mosquée E Quba,95680,exact_match,49.0049455,2.39737440173358,1
95,Villiers-le-Bel,95400,1 allée derrière-les-murs - 95400 VILLIERS-LE-BEL,Mosquée de la zac,95680,exact_match,49.0015769,2.3971521,0.9
95,Villiers-le-Bel,95400,1 place Mule du pape  - 95400 VILLIERS-LE-BEL,Salle de prière,95680,exact_match,49.002933,2.394672,0.81
95,Villiers-le-Bel,95400,3 Allée Derrière les Murs 95400 Villiers-le-Bel,Mosquée ER-RAHMANE,95680,exact_match,49.002634,2.3955119,0.9
971,Les Abymes,97139,24 rue des Lataniers,Mosquée Musulmane Ahmadiyya Guadeloupe,97101,entrée manuelle,16.2549244807021,-61.511836980685,0.5
971,Les Abymes,97142,29 le Patio,Mosquée Al Madina Guadeloupe,97101,entrée manuelle,16.2706436,-61.5057749,0.25
972,Fort-de-France,97200,Domaine de Bellevue,Centre Culturel Islamique de la Martinique,97209,entrée manuelle,14.6102268676056,-61.0639722584507,0.5
972,Sainte-Marie,97230,550 route de bon air nord,Mosquée At-Tawhid,97228,entrée manuelle,,,
973,Cayenne,97300,av Jean Galmot,Association Musulmane Ahmadiyya,97302,entrée manuelle,4.93208012395159,-52.3279495945649,1
973,Cayenne,97300,15 rue Léon Bassières,Mosquée Abou Bakr,97302,entrée manuelle,4.93413748311086,-52.3204317659653,0.5
973,Cayenne,97300,3 Bis Rue Maillard Dumeslee 97300 Cayenne,Mosquée Assalam Cayenne,97302,entrée manuelle,4.9371544,-52.3258736,0.25
973,Kourou,97310,18 rue du levant,Mosquée Annour,97304,entrée manuelle,5.15717256565989,-52.6411646726426,0.5
973,Saint-Laurent-du-Maroni,97320,33 Avenue du Général de Gaulle 97320 Saint-Laurent-du-Maroni,Mosquée Rahma,97311,entrée manuelle,5.50134945643439,-54.0311479013365,0.5
974,Bras-Panon,97412,Rue Roger Vidot,Mosquée Mounir Bras-Panon,97402,entrée manuelle,-20.998073485467,55.6782107156643,1
974,La Plaine-des-Palmistes,97431,11 rue Arzal Adolphe,Mosquée de la Plaine des Palmistes (daarous-salaam),97406,entrée manuelle,-21.1395027,55.6218118978213,1
974,Le Port,97420,15 rue de Saint-Paul,Mosquée Quba (Masdjid Qouba – Le Port),97407,entrée manuelle,-20.9361999,55.2903457,1
974,Le Port,97420,4 Rue Jules Ferry,Mosquée Chaféïte du Port,97407,entrée manuelle,-20.9372171,55.2944868,1
974,Le Port,97420,3 Rue Beauharnais,Mosquée Issa Abderemane,97407,entrée manuelle,-20.9487126,55.2983032,1
974,Le Port,97420,22 rue Jeanne d’Arc,Grande Mosquée du Port,97407,entrée manuelle,-20.935628,55.2928132,0.75
974,La Possession,97419,17 rue de Hanoi,Mosquée A.R. Rahman,97408,entrée manuelle,-20.948654174836,55.328313509563,0.5
974,Saint André,97440,Avenue des Mascareignes,Mosquée de Cambuston,97409,entrée manuelle,-20.9393772384415,55.6470775505646,1
974,Saint-André,97440,Ruelle Ramachetty,Mosquée CCSA,97409,entrée manuelle,-20.9462254100672,55.6531014018918,1
974,Saint-André,97440,232 Rue Andropolis,Mosquée Bani Ibrahim,97409,entrée manuelle,-20.9643197864528,55.6603193799578,0.5
974,Saint-André,97440,210 rue Dumesgnil d’Engente,Inshna Ashari,97409,entrée manuelle,-20.9522213107039,55.6531319415195,0.5
974,Saint-André,97440,218 Avenue Île-de-France 97440 Saint-André,Mosquée Ahsanul-Massadjid de Saint-André,97409,entrée manuelle,-20.9487111872466,55.6483814015074,0.5
974,Saint-André,97440,Canton de Saint André 2 97440 Saint-André,Mosquée Saint André Centre,97409,entrée manuelle,-20.9606333,55.6492731,0.25
974,Saint-Benoît,97470,4 rue des Violettes,Mosquée Al It-Tihâd (bras fusil),97410,entrée manuelle,-21.053755,55.711131,1
974,Saint-Benoit,97470,Saint Benoit,Mosquée de Saint-Benoît,97410,entrée manuelle,-21.0402211481928,55.7121301722892,0.5
974,Saint-Benoît,97470,Rue Cornadel 97470 Saint-Benoît,Ibadat Khana Havre de paix,97410,entrée manuelle,-21.0402211481928,55.7121301722892,0.5
