dpt,annais,births,categorized_births,Traditionnel_pct,Moderne_pct,Inventé_pct,Européen_pct,Musulman_pct,Africain_pct,Asiatique_pct
31,2009,13855,13855,48.32,5.81,10.5,23.71,15.08,1.19,0.36
31,2010,14155,14155,46.94,5.37,10.21,25.11,15.9,1.2,0.39
31,2011,14040,14040,45.3,5.24,10.93,25.46,16.95,1.07,0.43
31,2012,14275,14275,44.69,5.15,10.47,25.43,18.11,1.26,0.53
31,2013,14055,14055,44.43,4.84,10.96,25.51,18.85,1.42,0.36
31,2014,14360,14360,44.39,4.77,10.97,25.28,19.05,1.43,0.38
31,2015,14135,14135,43.47,4.63,10.54,25.68,20.2,1.7,0.42
31,2016,13790,13790,42.49,4.5,10.19,26.61,20.78,1.49,0.4
31,2017,13585,13585,41.85,4.38,10.86,26.5,21.16,1.62,0.26
31,2018,13370,13370,42.86,4.45,11.89,24.61,21.05,1.5,0.37
31,2019,13240,13240,41.05,4.12,12.08,25.98,21.79,1.89,0.34
31,2020,13265,13265,40.14,4.26,12.89,25.86,21.98,1.73,0.38
31,2021,13295,13295,39.19,3.99,13.09,26.7,22.04,1.88,0.53
31,2022,12745,12745,37.9,3.92,13.5,26.44,23.58,1.96,0.35
31,2023,11610,11595,36.87,3.62,13.28,27.04,24.49,2.07,0.34
31,2024,11690,11670,37.1,3.21,13.37,26.01,25.54,2.96,0.43
32,1900,1570,1570,98.09,0.0,0.32,1.59,0.0,0.0,0.0
32,1901,1870,1870,97.59,0.0,0.0,2.41,0.0,0.0,0.0
32,1902,1860,1860,96.77,0.0,0.27,2.96,0.0,0.0,0.0
32,1903,1805,1805,98.61,0.0,0.0,1.39,0.0,0.0,0.0
32,1904,1915,1915,97.65,0.0,0.0,2.35,0.0,0.0,0.0
32,1905,1870,1865,97.86,0.0,0.0,2.14,0.0,0.0,0.0
32,1906,2060,2060,95.63,0.24,0.24,3.64,0.24,0.0,0.0
32,1907,1915,1915,96.87,0.0,0.0,2.61,0.52,0.0,0.0
32,1908,2055,2055,97.32,0.0,0.0,2.43,0.24,0.0,0.0
32,1909,2025,2025,97.28,0.0,0.25,2.22,0.25,0.0,0.0
32,1910,1940,1940,98.45,0.0,0.0,1.29,0.26,0.0,0.0
32,1911,1810,1810,97.79,0.0,0.0,2.21,0.0,0.0,0.0
32,1912,1945,1945,98.2,0.0,0.0,1.8,0.0,0.0,0.0
32,1913,1940,1940,97.68,0.0,0.0,2.32,0.0,0.0,0.0
32,1914,1950,1950,97.18,0.26,0.0,2.31,0.26,0.0,0.0
32,1915,1170,1170,99.15,0.0,0.0,0.85,0.0,0.0,0.0
32,1916,780,780,98.72,0.0,0.0,1.28,0.0,0.0,0.0
32,1917,800,800,98.75,0.0,0.0,1.25,0.0,0.0,0.0
32,1918,1015,1015,98.52,0.0,0.0,1.48,0.0,0.0,0.0
32,1919,1205,1205,97.93,0.0,0.0,2.07,0.0,0.0,0.0
32,1920,2255,2255,97.78,0.0,0.0,2.22,0.0,0.0,0.0
32,1921,2245,2245,98.0,0.0,0.0,2.0,0.0,0.0,0.0
32,1922,2195,2195,98.41,0.0,0.0,1.59,0.0,0.0,0.0
32,1923,2360,2360,98.52,0.0,0.0,1.48,0.0,0.0,0.0
32,1924,2250,2250,99.11,0.0,0.0,0.89,0.0,0.0,0.0
32,1925,2325,2325,96.99,0.0,0.0,3.01,0.0,0.0,0.0
32,1926,2305,2305,97.61,0.0,0.0,2.39,0.0,0.0,0.0
32,1927,2265,2265,97.57,0.22,0.0,2.21,0.0,0.0,0.0
32,1928,2255,2255,97.78,0.0,0.22,2.0,0.0,0.0,0.0
32,1929,2265,2265,98.01,0.0,0.0,1.99,0.0,0.0,0.0
32,1930,2300,2300,98.26,0.0,0.22,1.52,0.0,0.0,0.0
32,1931,2240,2240,98.88,0.0,0.0,1.12,0.0,0.0,0.0
32,1932,2425,2425,97.94,0.0,0.21,1.86,0.21,0.0,0.0
32,1933,2295,2295,98.69,0.0,0.0,1.31,0.0,0.0,0.0
32,1934,2220,2220,98.42,0.0,0.0,1.58,0.0,0.0,0.0
32,1935,2105,2105,98.57,0.24,0.0,1.19,0.0,0.0,0.0
32,1936,2190,2190,97.95,0.0,0.0,2.05,0.0,0.0,0.0
32,1937,2045,2045,98.29,0.24,0.0,1.47,0.0,0.0,0.0
32,1938,1915,1915,98.69,0.0,0.0,1.31,0.0,0.0,0.0
32,1939,2075,2075,98.07,0.24,0.0,1.69,0.0,0.0,0.0
32,1940,1820,1820,98.9,0.27,0.0,0.82,0.0,0.0,0.0
32,1941,1985,1985,99.24,0.0,0.0,0.76,0.0,0.0,0.0
32,1942,2145,2145,99.07,0.0,0.0,0.93,0.0,0.0,0.0
32,1943,2450,2450,98.57,0.2,0.0,1.22,0.0,0.0,0.0
32,1944,2445,2445,98.98,0.2,0.0,0.82,0.0,0.0,0.0
32,1945,2250,2250,98.89,0.22,0.0,0.89,0.0,0.0,0.0
32,1946,3040,3040,98.68,0.16,0.0,1.15,0.0,0.0,0.0
32,1947,3185,3185,99.22,0.31,0.0,0.47,0.0,0.0,0.0
32,1948,3205,3205,99.22,0.16,0.0,0.62,0.0,0.0,0.0
32,1949,3175,3175,98.9,0.31,0.0,0.79,0.0,0.0,0.0
32,1950,3050,3050,99.18,0.33,0.0,0.49,0.0,0.0,0.0
32,1951,2895,2895,98.27,0.69,0.17,0.86,0.0,0.0,0.0
32,1952,2855,2855,98.77,0.7,0.0,0.53,0.0,0.0,0.0
32,1953,2875,2875,98.61,0.87,0.0,0.52,0.0,0.0,0.0
32,1954,2845,2845,98.59,1.05,0.0,0.35,0.0,0.0,0.0
32,1955,2680,2680,98.32,1.12,0.0,0.56,0.19,0.0,0.0
32,1956,2575,2575,98.45,1.17,0.0,0.39,0.19,0.0,0.0
32,1957,2425,2425,98.35,1.44,0.0,0.21,0.21,0.0,0.0
32,1958,2460,2460,98.17,1.63,0.0,0.2,0.0,0.0,0.0
32,1959,2435,2435,97.95,1.44,0.0,0.62,0.21,0.0,0.0
32,1960,2285,2285,98.03,1.31,0.0,0.66,0.22,0.0,0.0
32,1961,2275,2275,97.58,1.98,0.0,0.44,0.22,0.0,0.0
32,1962,2170,2170,98.62,0.92,0.0,0.46,0.46,0.0,0.0
32,1963,2075,2075,98.8,1.2,0.0,0.0,0.24,0.0,0.0
32,1964,2055,2055,98.54,0.97,0.0,0.49,0.24,0.0,0.0
32,1965,2035,2035,98.53,0.98,0.0,0.49,0.49,0.0,0.0
32,1966,1845,1845,98.64,1.08,0.0,0.27,0.54,0.0,0.0
32,1967,1720,1720,99.13,0.87,0.0,0.0,0.87,0.0,0.0
32,1968,1740,1740,97.7,0.86,0.0,0.57,2.01,0.29,0.0
32,1969,1615,1615,98.76,0.93,0.0,0.31,1.24,0.0,0.0
32,1970,1615,1615,98.45,0.62,0.0,0.93,0.93,0.0,0.0
32,1971,1605,1605,96.88,1.56,0.0,1.25,0.93,0.0,0.0
32,1972,1545,1545,95.15,2.59,0.0,1.62,0.97,0.0,0.0
32,1973,1405,1405,96.8,2.49,0.0,0.36,1.07,0.0,0.0
32,1974,1215,1215,95.47,2.06,0.41,1.65,1.65,0.0,0.0
32,1975,1110,1110,91.89,4.05,0.45,1.8,2.25,0.45,0.0
32,1976,970,970,93.81,3.09,0.0,2.58,1.03,0.0,0.0
32,1977,985,985,90.36,5.58,0.51,2.54,2.03,0.0,0.0
32,1978,870,870,89.08,6.32,1.15,2.87,1.15,0.0,0.0
32,1979,925,925,89.73,5.41,0.54,3.24,2.16,0.0,0.0
32,1980,1005,1005,89.55,6.47,0.0,3.98,0.5,0.0,0.0
32,1981,1005,1005,90.05,6.97,0.0,2.99,1.49,0.0,0.0
32,1982,995,995,85.43,7.54,1.01,5.53,1.01,0.0,0.0
32,1983,940,940,90.96,5.85,0.0,3.19,0.0,0.0,0.0
32,1984,965,965,85.49,8.29,0.0,5.7,1.04,0.0,0.0
32,1985,940,940,84.57,9.04,0.53,5.32,1.06,0.53,0.0
32,1986,930,930,86.02,4.84,0.0,8.6,0.54,0.0,0.0
32,1987,950,950,84.74,7.37,0.0,7.89,0.53,0.0,0.0
32,1988,920,920,83.7,8.7,0.0,7.61,0.54,0.0,0.0
32,1989,885,885,81.92,9.6,0.56,7.91,0.56,0.0,0.0
32,1990,900,900,78.33,12.22,1.11,7.78,0.56,0.0,0.0
32,1991,835,835,78.44,9.58,0.6,11.38,0.6,0.0,0.0
32,1992,855,855,77.19,12.87,1.17,8.77,0.0,0.0,0.0
32,1993,725,725,77.93,11.72,0.0,10.34,0.0,0.0,0.0
32,1994,730,730,77.4,10.96,1.37,10.27,0.0,0.0,0.0
32,1995,780,780,81.41,10.26,1.28,7.05,0.64,0.0,0.0
32,1996,860,860,77.33,10.47,3.49,9.3,0.58,0.0,0.0
32,1997,785,785,77.07,8.92,0.64,13.38,0.0,0.0,0.0
32,1998,710,710,76.06,11.27,4.23,8.45,0.0,0.0,0.0
32,1999,715,715,76.22,11.89,3.5,9.09,0.7,0.0,0.0
32,2000,700,700,74.29,13.57,3.57,8.57,0.0,0.0,0.0
32,2001,720,720,72.92,11.11,4.86,11.81,0.69,0.0,0.0
32,2002,660,660,68.18,12.12,4.55,15.15,1.52,0.0,0.0
32,2003,675,675,68.15,9.63,5.19,17.04,1.48,0.0,0.0
32,2004,575,575,64.35,11.3,5.22,17.39,2.61,0.0,0.0
32,2005,615,615,65.85,5.69,6.5,20.33,3.25,0.0,0.0
32,2006,535,535,63.55,9.35,5.61,19.63,1.87,0.0,0.0
32,2007,590,590,59.32,6.78,7.63,24.58,5.08,0.0,0.0
32,2008,590,590,64.41,5.93,8.47,21.19,2.54,0.0,0.0
32,2009,585,585,60.68,8.55,9.4,17.95,4.27,0.0,0.85
32,2010,480,480,57.29,7.29,9.38,23.96,6.25,0.0,0.0
32,2011,495,495,54.55,8.08,12.12,21.21,8.08,0.0,1.01
32,2012,445,445,50.56,5.62,12.36,28.09,2.25,1.12,1.12
32,2013,435,435,44.83,5.75,14.94,29.89,6.9,0.0,0.0
32,2014,495,495,58.59,5.05,8.08,24.24,8.08,0.0,0.0
32,2015,415,415,56.63,9.64,8.43,22.89,7.23,0.0,0.0
32,2016,350,350,57.14,5.71,7.14,25.71,5.71,0.0,0.0
32,2017,420,420,50.0,10.71,9.52,26.19,8.33,0.0,0.0
32,2018,365,365,61.64,6.85,6.85,21.92,6.85,0.0,0.0
32,2019,400,400,52.5,6.25,10.0,30.0,7.5,0.0,0.0
32,2020,405,405,56.79,6.17,9.88,25.93,6.17,1.23,0.0
32,2021,420,420,42.86,5.95,13.1,33.33,8.33,0.0,0.0
32,2022,375,375,46.67,6.67,14.67,32.0,9.33,0.0,0.0
32,2023,270,270,53.7,3.7,12.96,29.63,1.85,1.85,0.0
32,2024,275,275,65.45,9.09,9.09,16.36,1.82,0.0,0.0
33,1900,7140,7140,99.3,0.07,0.0,0.56,0.07,0.0,0.0
33,1901,7635,7635,99.15,0.07,0.0,0.79,0.0,0.0,0.0
33,1902,7940,7940,99.18,0.0,0.0,0.82,0.0,0.0,0.0
33,1903,7945,7945,99.24,0.0,0.0,0.76,0.0,0.0,0.0
33,1904,7930,7930,99.5,0.06,0.0,0.44,0.0,0.0,0.0
33,1905,7935,7935,99.56,0.0,0.0,0.44,0.0,0.0,0.0
33,1906,8185,8185,99.51,0.0,0.0,0.49,0.0,0.0,0.0
33,1907,8085,8085,99.57,0.06,0.06,0.31,0.0,0.0,0.0
33,1908,8460,8460,99.47,0.0,0.0,0.53,0.0,0.0,0.0
33,1909,8465,8465,99.41,0.0,0.0,0.59,0.0,0.0,0.0
33,1910,8580,8580,99.3,0.06,0.0,0.64,0.0,0.0,0.0
33,1911,8170,8170,99.2,0.06,0.0,0.73,0.0,0.0,0.0
33,1912,8530,8530,99.3,0.06,0.0,0.59,0.06,0.0,0.0
33,1913,8550,8550,99.42,0.0,0.0,0.58,0.0,0.0,0.0
33,1914,8510,8510,99.29,0.06,0.0,0.59,0.06,0.0,0.0
33,1915,5775,5775,99.39,0.09,0.0,0.52,0.0,0.0,0.0
33,1916,4670,4670,99.36,0.0,0.0,0.64,0.0,0.0,0.0
33,1917,5550,5550,98.92,0.09,0.0,0.99,0.0,0.0,0.0
33,1918,6535,6535,99.01,0.0,0.0,0.99,0.0,0.0,0.0
33,1919,7270,7270,99.38,0.0,0.0,0.62,0.0,0.0,0.0
33,1920,12725,12725,99.17,0.04,0.0,0.79,0.0,0.0,0.0
33,1921,12350,12350,98.99,0.04,0.0,0.93,0.04,0.0,0.0
33,1922,11380,11380,99.17,0.04,0.0,0.79,0.0,0.0,0.0
33,1923,11270,11270,99.16,0.04,0.0,0.8,0.0,0.0,0.0
33,1924,10895,10895,99.13,0.05,0.0,0.83,0.0,0.0,0.0
33,1925,11110,11110,98.96,0.09,0.0,0.9,0.05,0.0,0.0
33,1926,10980,10980,99.09,0.09,0.0,0.82,0.0,0.0,0.0
33,1927,10835,10835,99.12,0.09,0.0,0.78,0.0,0.0,0.0
33,1928,11155,11155,99.1,0.04,0.0,0.85,0.0,0.0,0.0
33,1929,10905,10905,98.95,0.14,0.05,0.87,0.05,0.0,0.0
33,1930,11225,11225,98.8,0.09,0.09,0.98,0.09,0.0,0.0
33,1931,10570,10570,98.72,0.09,0.09,1.09,0.0,0.0,0.0
33,1932,11060,11060,98.37,0.09,0.23,1.31,0.0,0.0,0.0
33,1933,10430,10430,98.71,0.14,0.14,1.01,0.05,0.0,0.0
33,1934,10435,10435,98.56,0.14,0.29,1.01,0.0,0.0,0.0
33,1935,9785,9785,98.77,0.05,0.15,1.02,0.0,0.0,0.0
33,1936,9690,9690,98.45,0.15,0.46,0.88,0.1,0.0,0.0
33,1937,9305,9305,98.33,0.11,0.38,1.13,0.11,0.0,0.0
33,1938,9435,9435,98.89,0.11,0.32,0.69,0.05,0.0,0.0
33,1939,9930,9930,99.09,0.2,0.2,0.5,0.0,0.0,0.0
33,1940,9710,9710,98.82,0.21,0.21,0.77,0.0,0.0,0.0
33,1941,8860,8860,98.81,0.17,0.23,0.73,0.11,0.0,0.0
33,1942,9140,9140,98.85,0.11,0.22,0.77,0.11,0.0,0.0
33,1943,11010,11010,98.91,0.18,0.18,0.68,0.09,0.0,0.0
33,1944,11205,11205,98.44,0.18,0.45,0.89,0.18,0.0,0.0
33,1945,11410,11410,98.6,0.26,0.22,0.83,0.13,0.0,0.0
33,1946,16450,16450,98.6,0.3,0.3,0.73,0.12,0.0,0.0
33,1947,17455,17455,98.4,0.4,0.37,0.77,0.14,0.0,0.0
33,1948,17175,17175,98.34,0.41,0.32,0.84,0.15,0.0,0.0
33,1949,17040,17040,98.3,0.35,0.44,0.85,0.15,0.0,0.0
33,1950,16685,16685,98.32,0.48,0.36,0.78,0.18,0.0,0.0
33,1951,15915,15915,98.3,0.5,0.38,0.75,0.16,0.0,0.0
33,1952,15715,15715,98.22,0.45,0.48,0.76,0.25,0.0,0.0
33,1953,15300,15300,98.27,0.69,0.36,0.62,0.33,0.0,0.0
33,1954,15090,15090,98.24,0.76,0.3,0.6,0.36,0.0,0.0
33,1955,15040,15040,98.17,0.66,0.3,0.76,0.33,0.0,0.0
33,1956,14770,14770,97.83,0.85,0.37,0.81,0.37,0.0,0.0
33,1957,14785,14785,97.84,0.71,0.37,0.88,0.47,0.03,0.0
33,1958,14605,14605,97.91,0.68,0.24,0.96,0.48,0.0,0.0
33,1959,14645,14645,97.44,0.82,0.2,1.3,0.51,0.07,0.0
33,1960,14075,14075,97.87,0.75,0.18,1.07,0.39,0.0,0.0
33,1961,14420,14420,97.61,0.73,0.21,1.35,0.52,0.0,0.0
33,1962,14500,14500,97.24,0.83,0.21,1.45,0.69,0.0,0.0
33,1963,15510,15510,97.52,0.52,0.16,1.52,0.61,0.0,0.0
33,1964,15735,15735,97.78,0.44,0.1,1.37,0.57,0.06,0.0
33,1965,15505,15505,97.58,0.45,0.13,1.45,0.64,0.06,0.0
33,1966,15660,15660,97.22,0.77,0.13,1.4,0.86,0.13,0.0
33,1967,15410,15410,96.63,0.68,0.23,1.91,0.88,0.03,0.0
33,1968,15275,15270,95.97,0.69,0.49,2.1,1.05,0.1,0.0
33,1969,15640,15640,95.72,0.99,0.51,2.01,1.15,0.16,0.0
33,1970,15845,15845,94.89,1.04,0.66,2.75,1.1,0.03,0.0
33,1971,16565,16565,93.75,1.72,0.63,3.05,1.27,0.12,0.0
33,1972,16520,16520,91.77,2.57,0.82,3.96,1.27,0.09,0.0
33,1973,16285,16285,90.36,3.13,0.89,4.61,1.32,0.09,0.0
33,1974,14940,14940,89.12,3.35,0.87,5.56,1.34,0.2,0.0
33,1975,13805,13805,87.32,4.64,0.76,5.72,1.85,0.22,0.0
33,1976,13615,13615,86.15,5.33,0.7,6.06,2.02,0.26,0.0
33,1977,13660,13660,85.4,5.67,0.92,6.0,2.31,0.26,0.0
33,1978,13360,13360,82.63,6.74,0.67,7.93,2.28,0.22,0.0
33,1979,14060,14060,82.72,6.86,0.68,7.97,2.1,0.21,0.0
33,1980,15275,15275,82.88,6.87,0.69,7.73,2.13,0.26,0.0
33,1981,15150,15150,80.4,7.19,0.46,9.9,2.28,0.36,0.0
33,1982,14820,14820,79.52,7.09,0.74,10.43,2.43,0.34,0.0
33,1983,13360,13360,78.78,7.56,0.71,11.26,1.87,0.19,0.0
33,1984,13570,13570,77.19,7.77,0.7,12.49,2.06,0.29,0.0
33,1985,14240,14240,76.72,8.18,0.56,12.39,2.49,0.32,0.0
33,1986,14330,14330,76.1,7.85,0.91,13.05,2.41,0.17,0.0
33,1987,14000,14000,75.14,8.57,0.93,13.61,1.93,0.21,0.0
33,1988,14245,14245,74.45,8.49,1.09,13.86,2.25,0.25,0.04
33,1989,14080,14080,73.58,9.62,1.53,13.49,1.95,0.14,0.0
33,1990,14195,14195,71.36,9.48,1.66,15.43,2.36,0.14,0.0
33,1991,14210,14210,71.43,9.71,1.86,14.67,2.53,0.32,0.04
33,1992,13775,13775,70.2,9.95,2.61,15.14,2.36,0.11,0.04
33,1993,13010,13010,70.02,10.22,2.77,14.8,2.69,0.23,0.04
33,1994,13270,13270,69.97,10.06,2.98,15.0,2.45,0.26,0.08
33,1995,13415,13415,69.81,9.09,3.43,15.36,2.98,0.22,0.0
33,1996,13610,13610,68.92,9.37,3.78,15.76,2.79,0.11,0.04
33,1997,13245,13245,68.48,9.7,3.4,16.35,2.79,0.08,0.0
33,1998,13740,13740,67.65,9.17,3.89,16.38,3.57,0.4,0.07
33,1999,14040,14040,65.63,9.65,4.59,16.99,3.99,0.43,0.04
33,2000,14585,14585,65.07,9.12,4.83,17.93,4.05,0.27,0.03
33,2001,14590,14590,61.45,9.36,6.24,19.36,4.52,0.38,0.03
33,2002,14120,14120,59.38,9.45,6.23,20.43,5.38,0.32,0.21
33,2003,13985,13985,56.42,8.19,7.4,23.27,6.26,0.32,0.07
33,2004,14180,14180,54.37,6.77,8.11,25.07,7.3,0.53,0.18
33,2005,13940,13940,52.26,6.56,9.43,25.65,8.39,0.72,0.32
33,2006,14600,14600,51.85,6.06,10.07,25.14,9.45,0.58,0.24
33,2007,14400,14400,49.55,5.69,10.73,26.11,10.56,0.52,0.42
33,2008,14550,14550,48.93,5.26,11.27,26.94,10.31,0.58,0.45
33,2009,14890,14890,47.38,5.47,12.26,26.33,11.82,0.74,0.57
33,2010,14845,14845,46.24,5.46,12.6,27.18,11.89,0.84,0.54
33,2011,14585,14585,45.05,5.42,11.93,27.6,13.23,0.86,0.58
33,2012,14355,14355,45.42,5.05,12.05,27.48,13.55,0.91,0.49
33,2013,14390,14390,45.17,5.18,13.03,26.34,14.49,1.29,0.45
33,2014,14450,14450,45.81,4.64,12.6,26.3,15.33,1.14,0.48
33,2015,14455,14455,46.11,4.43,13.42,25.15,15.19,1.14,0.48
33,2016,14300,14300,46.05,4.06,12.83,26.15,15.56,1.19,0.49
33,2017,14300,14300,45.66,4.06,13.46,25.8,15.49,1.29,0.49
33,2018,14145,14145,45.81,4.21,13.64,25.45,15.16,1.27,0.46
33,2019,14320,14320,44.87,4.33,14.04,25.73,15.26,1.75,0.56
33,2020,14355,14350,42.16,4.29,15.61,26.9,15.75,1.53,0.45
33,2021,14840,14840,41.95,3.81,15.46,27.76,15.03,1.79,0.37
33,2022,14290,14290,41.92,3.99,15.22,27.96,15.43,1.57,0.35
33,2023,12905,12900,40.54,4.03,14.88,28.53,16.28,1.71,0.31
33,2024,12740,12730,42.26,3.22,14.96,26.67,16.73,1.77,0.39
34,1900,4485,4480,99.33,0.0,0.11,0.56,0.0,0.0,0.0
34,1901,5000,5000,99.5,0.0,0.0,0.5,0.0,0.0,0.0
34,1902,4720,4720,98.62,0.0,0.11,1.27,0.0,0.0,0.0
34,1903,4785,4785,98.85,0.0,0.21,0.94,0.0,0.0,0.0
34,1904,4960,4960,98.99,0.0,0.0,1.01,0.0,0.0,0.0
34,1905,5060,5060,99.41,0.0,0.0,0.59,0.0,0.0,0.0
34,1906,5195,5195,99.04,0.0,0.1,0.87,0.0,0.0,0.0
34,1907,4740,4740,99.16,0.11,0.0,0.74,0.0,0.0,0.0
34,1908,5030,5030,99.5,0.0,0.0,0.5,0.0,0.0,0.0
34,1909,4760,4760,99.16,0.0,0.0,0.84,0.0,0.0,0.0
34,1910,4980,4980,99.2,0.0,0.1,0.7,0.1,0.0,0.0
34,1911,5115,5115,99.32,0.0,0.0,0.68,0.0,0.0,0.0
34,1912,5325,5325,98.69,0.0,0.0,1.31,0.0,0.0,0.0
34,1913,5470,5470,98.99,0.0,0.0,1.01,0.0,0.0,0.0
34,1914,5710,5710,98.42,0.0,0.0,1.58,0.0,0.0,0.0
34,1915,3495,3495,98.14,0.0,0.0,1.86,0.0,0.0,0.0
34,1916,2775,2775,96.22,0.0,0.0,3.78,0.0,0.0,0.0
34,1917,3125,3125,96.0,0.0,0.0,4.0,0.0,0.0,0.0
34,1918,3675,3675,97.01,0.0,0.0,2.99,0.0,0.0,0.0
34,1919,4230,4230,97.87,0.0,0.0,2.13,0.0,0.0,0.0
34,1920,7810,7810,98.4,0.0,0.0,1.6,0.0,0.0,0.0
34,1921,7355,7355,98.16,0.07,0.0,1.77,0.0,0.0,0.0
34,1922,6800,6800,97.72,0.0,0.0,2.28,0.0,0.0,0.0
34,1923,6730,6730,97.4,0.0,0.0,2.6,0.0,0.0,0.0
34,1924,6385,6385,97.34,0.0,0.0,2.66,0.0,0.0,0.0
34,1925,6300,6300,97.86,0.0,0.0,2.14,0.0,0.0,0.0
34,1926,5995,5995,98.0,0.0,0.0,2.0,0.0,0.0,0.0
34,1927,5745,5745,98.35,0.0,0.09,1.57,0.0,0.0,0.0
34,1928,6075,6075,98.19,0.0,0.16,1.65,0.0,0.0,0.0
34,1929,6205,6205,98.07,0.0,0.0,1.93,0.0,0.0,0.0
34,1930,6445,6445,97.75,0.08,0.16,2.02,0.0,0.0,0.0
34,1931,6120,6120,97.79,0.0,0.08,2.04,0.08,0.0,0.0
34,1932,5975,5975,97.91,0.08,0.0,2.01,0.0,0.0,0.0
34,1933,5800,5800,97.93,0.0,0.34,1.72,0.0,0.0,0.0
34,1934,5745,5745,98.17,0.0,0.17,1.65,0.0,0.0,0.0
34,1935,5330,5330,97.75,0.0,0.09,2.06,0.19,0.0,0.0
34,1936,5135,5135,98.34,0.1,0.39,1.17,0.0,0.0,0.0
34,1937,5020,5020,98.51,0.3,0.2,1.0,0.1,0.0,0.0
34,1938,4870,4870,98.56,0.1,0.1,1.23,0.0,0.0,0.0
34,1939,4900,4900,98.27,0.1,0.2,1.33,0.2,0.0,0.0
34,1940,4855,4855,98.76,0.0,0.21,1.03,0.0,0.0,0.0
34,1941,5250,5250,97.81,0.19,0.29,1.62,0.1,0.0,0.0
34,1942,5430,5430,98.71,0.0,0.18,1.1,0.09,0.0,0.0
34,1943,6450,6450,98.76,0.16,0.23,0.85,0.16,0.0,0.0
34,1944,5665,5665,98.41,0.26,0.26,0.97,0.26,0.0,0.0
34,1945,6165,6165,98.38,0.16,0.24,1.14,0.24,0.0,0.0
34,1946,9040,9040,97.95,0.22,0.33,1.33,0.28,0.0,0.0
34,1947,9030,9030,98.01,0.28,0.44,1.22,0.22,0.0,0.0
34,1948,8360,8360,98.21,0.24,0.36,1.14,0.24,0.0,0.0
34,1949,8590,8590,97.67,0.47,0.41,1.4,0.29,0.0,0.0
34,1950,8170,8170,97.43,0.67,0.61,1.16,0.49,0.0,0.0
34,1951,7550,7550,97.68,0.66,0.33,1.26,0.4,0.0,0.0
34,1952,7730,7730,97.02,0.97,0.52,1.36,0.65,0.0,0.0
34,1953,7230,7230,97.1,1.11,0.35,1.31,0.83,0.0,0.0
34,1954,7065,7065,96.96,1.13,0.28,1.34,1.2,0.0,0.0
34,1955,6645,6645,96.84,1.35,0.23,1.35,1.05,0.08,0.0
34,1956,6665,6665,97.07,1.35,0.15,1.35,0.83,0.0,0.0
34,1957,6940,6940,97.12,1.22,0.29,1.22,0.79,0.0,0.0
34,1958,7000,7000,96.57,1.29,0.36,1.64,1.07,0.0,0.0
34,1959,7075,7075,96.11,1.41,0.21,1.91,1.06,0.0,0.0
34,1960,7140,7140,96.08,1.26,0.28,2.1,1.12,0.0,0.0
34,1961,7270,7270,95.25,1.38,0.14,2.82,1.31,0.0,0.0
34,1962,7625,7625,96.66,1.18,0.2,1.77,0.92,0.0,0.0
34,1963,8145,8145,96.56,0.74,0.06,2.33,1.17,0.0,0.0
34,1964,8400,8400,95.95,0.89,0.06,2.62,0.89,0.12,0.0
34,1965,8625,8625,95.48,0.75,0.0,2.84,1.22,0.12,0.0
34,1966,8620,8620,95.36,0.7,0.0,2.9,1.51,0.23,0.0
34,1967,8640,8640,95.49,0.81,0.06,2.6,1.56,0.29,0.0
34,1968,8395,8395,95.18,0.77,0.12,2.68,1.85,0.06,0.0
34,1969,8730,8730,93.99,0.8,0.4,3.26,1.89,0.29,0.0
34,1970,8740,8740,93.71,1.2,0.63,3.09,1.66,0.29,0.0
34,1971,8880,8880,93.13,1.86,0.39,3.1,2.03,0.34,0.0
34,1972,8675,8675,92.1,2.54,0.4,3.17,2.25,0.23,0.0
34,1973,8620,8620,90.72,3.02,0.58,3.65,2.38,0.29,0.0
34,1974,7855,7855,90.32,3.06,0.51,3.69,2.67,0.45,0.0
34,1975,7340,7340,88.62,3.81,0.61,4.29,2.93,0.48,0.0
34,1976,7375,7375,88.0,4.27,0.54,4.27,3.12,0.34,0.0
34,1977,7515,7515,86.29,5.66,0.47,4.26,3.59,0.67,0.0
34,1978,7640,7640,82.98,6.41,0.65,6.28,3.99,0.46,0.0
34,1979,8050,8050,83.23,6.02,0.56,6.46,3.91,0.68,0.0
34,1980,8550,8550,82.11,6.08,0.76,7.02,4.44,0.58,0.0
34,1981,8670,8670,81.14,6.11,0.46,7.61,5.02,1.15,0.0
34,1982,8650,8650,77.8,7.8,0.4,8.96,5.26,1.16,0.0
34,1983,8230,8230,79.65,6.2,0.61,8.99,4.8,0.79,0.0
34,1984,8250,8250,77.09,6.91,0.97,10.42,4.91,0.73,0.0
34,1985,8490,8490,74.91,7.18,0.71,11.25,6.07,1.06,0.06
34,1986,8840,8840,75.17,6.45,1.13,11.99,5.77,0.85,0.06
34,1987,8785,8785,73.93,7.23,1.42,12.18,5.41,1.02,0.06
34,1988,9060,9060,72.13,8.5,1.32,12.91,5.41,0.61,0.06
34,1989,9330,9330,70.63,8.84,1.77,12.92,6.27,0.86,0.05
34,1990,9440,9440,69.23,8.47,1.59,14.72,6.36,0.58,0.0
34,1991,9475,9475,68.39,8.87,1.9,15.15,6.33,1.11,0.05
34,1992,9435,9435,68.1,9.01,2.44,14.68,6.36,0.64,0.05
